metlocid,date_time,avg_airt3m,std_airt3m,min_airt3m,max_airt3m,n_airt3m,avg_airtdel3m1,std_airtdel3m1,min_airtdel3m1,max_airtdel3m1,n_airtdel3m1,n_comments
FRLM,12/20/13,-3.828020833,0.924060398,-4.96,-1.79,96,,,,,0,0
FRLM,12/21/13,-4.583437507,0.98303807,-6.26,-3.16,96,,,,,0,0
FRLM,12/22/13,-4.242187502,0.918580367,-6.25,-2.86,96,,,,,0,0
FRLM,12/23/13,-3.553645807,1.847301347,-6.36,-1.04,96,,,,,0,0
FRLM,12/24/13,-0.893854162,1.162932198,-2.66,0.94,96,,,,,0,0
FRLM,12/25/13,-0.861875003,0.765598925,-2.28,0.45,96,,,,,0,0
FRLM,12/26/13,-1.97125001,0.939939822,-4.11,-0.34,96,,,,,0,0
FRLM,12/27/13,-0.923541666,1.564876306,-3.92,2.27,96,,,,,0,0
FRLM,12/28/13,0.194166666,1.363952206,-1.9,2.44,96,,,,,0,0
FRLM,12/29/13,-2.838958332,1.862843582,-5.49,0.06,96,,,,,0,0
FRLM,12/30/13,0.461249997,1.678484431,-2,3.54,96,,,,,0,0
FRLM,12/31/13,2.03604167,0.736730295,0.76,3.76,96,,,,,0,0
FRLM,1/1/14,1.975104162,0.558590326,0.91,3.02,96,,,,,0,0
FRLM,1/2/14,2.119375003,0.578547758,1.11,3.48,96,,,,,0,0
FRLM,1/3/14,2.8515625,1.806867212,-0.34,6.08,96,,,,,0,0
FRLM,1/4/14,2.885625001,1.113121553,1.06,5.79,96,,,,,0,0
FRLM,1/5/14,3.327604173,1.325158783,0.92,6.39,96,,,,,0,0
FRLM,1/6/14,2.136875004,0.978998748,0.04,4.62,96,,,,,0,0
FRLM,1/7/14,0.657083335,1.080872865,-1.62,3.84,96,,,,,0,71
FRLM,1/8/14,1.454270838,0.8957123,0.15,4.36,96,,,,,0,96
FRLM,1/9/14,0.406770827,1.192689569,-3.22,1.96,96,,,,,0,96
FRLM,1/10/14,-4.097499994,0.411275286,-4.99,-2.91,96,,,,,0,96
FRLM,1/11/14,-2.720937497,1.104089126,-4.33,0.05,96,,,,,0,96
FRLM,1/12/14,-1.652083338,0.694956143,-2.88,0.17,96,,,,,0,96
FRLM,1/13/14,-0.441145833,1.047260959,-2.32,1.29,96,,,,,0,96
FRLM,1/14/14,0.900416665,1.642216037,-2,3.48,96,,,,,0,96
FRLM,1/15/14,0.577187499,0.497923483,-0.61,1.96,96,,,,,0,96
FRLM,1/16/14,-0.056354162,1.168194398,-2,2.79,96,,,,,0,96
FRLM,1/17/14,0.157604171,1.941053833,-3.34,4.23,96,,,,,0,96
FRLM,1/18/14,0.538541663,3.324484589,-4.9,5.19,96,,,,,0,96
FRLM,1/19/14,1.301458336,1.055985426,-0.67,3.33,96,,,,,0,96
FRLM,1/20/14,1.024687506,0.755027994,-0.89,3.12,96,,,,,0,96
FRLM,1/21/14,0.231145831,1.067213656,-1.89,2.14,96,,,,,0,96
FRLM,1/22/14,0.28229166,0.98895636,-1.45,2.05,96,,,,,0,96
FRLM,1/23/14,0.291041663,0.865768265,-1.48,2.62,96,,,,,0,96
FRLM,1/24/14,-2.052499998,0.656291017,-3.49,-0.69,96,,,,,0,96
FRLM,1/25/14,-2.761145839,0.763989366,-4.05,-1.29,96,,,,,0,96
FRLM,1/26/14,-3.128125017,0.776565079,-4.44,-1.53,96,,,,,0,96
FRLM,1/27/14,-0.870416664,1.862778298,-3.37,2.92,96,,,,,0,96
FRLM,1/28/14,-2.581354158,1.463051323,-5.54,0.79,96,,,,,0,96
FRLM,1/29/14,-4.678854143,0.575415383,-5.49,-3.12,96,,,,,0,96
FRLM,1/30/14,-4.995937514,1.075179888,-6.94,-1.3,96,,,,,0,96
FRLM,1/31/14,-5.282916668,0.747441855,-7.06,-3.58,96,,,,,0,96
FRLM,2/1/14,-5.021354154,0.922577187,-6.53,-3.43,96,,,,,0,96
FRLM,2/2/14,-5.961666651,0.902000876,-7.47,-3.25,96,,,,,0,96
FRLM,2/3/14,-7.534166654,0.762977078,-8.69,-5.24,96,,,,,0,96
FRLM,2/4/14,-7.741145834,0.831695615,-8.83,-6.26,96,,,,,0,96
FRLM,2/5/14,-6.238541683,1.188971245,-8.99,-4.74,96,,,,,0,96
FRLM,2/6/14,-5.832395822,1.543279955,-8.83,-3.5,96,,,,,0,96
FRLM,2/7/14,-2.844270832,1.790940799,-5.28,-0.26,96,,,,,0,96
FRLM,2/8/14,0.596041671,0.80515769,-1.86,1.81,96,,,,,0,96
FRLM,2/9/14,-1.033437501,0.992331469,-3.12,0.5,96,,,,,0,96
FRLM,2/10/14,-2.813541665,1.33429815,-6.34,-0.88,96,,,,,0,96
FRLM,2/11/14,-3.777083319,1.508604711,-6.41,-0.41,96,,,,,0,96
FRLM,2/12/14,-2.268020822,1.448301077,-5.1,0.69,96,,,,,0,96
FRLM,2/13/14,-2.5075,1.020913938,-4.73,0.08,96,,,,,0,96
FRLM,2/14/14,-5.369479167,1.296997645,-7.5,-3.21,96,,,,,0,96
FRLM,2/15/14,-7.58312501,0.896671397,-9.46,-6.3,96,,,,,0,96
FRLM,2/16/14,-8.653541694,0.25211098,-9.15,-8.13,96,,,,,0,96
FRLM,2/17/14,-8.86885418,0.586541838,-10.93,-7.9,96,,,,,0,96
FRLM,2/18/14,-10.76166662,0.734397972,-12.73,-9.91,96,,,,,0,96
FRLM,2/19/14,-7.921979144,2.510379532,-11.82,-3.76,96,,,,,0,96
FRLM,2/20/14,-8.014270817,1.743358359,-11.21,-5.35,96,,,,,0,96
FRLM,2/21/14,-8.774375046,2.199090152,-12.73,-5.71,96,,,,,0,96
FRLM,2/22/14,-10.29302086,1.434121907,-13.47,-8.36,96,,,,,0,96
FRLM,2/23/14,-9.987083356,0.874408,-11.29,-8.35,96,,,,,0,96
FRLM,2/24/14,-11.21281248,0.780962568,-13.03,-10.07,96,,,,,0,96
FRLM,2/25/14,-12.89916667,0.32548158,-13.65,-12.19,96,,,,,0,96
FRLM,2/26/14,-12.67718749,1.722648916,-15.24,-10.45,96,,,,,0,96
FRLM,2/27/14,-11.76437502,3.260987148,-18.01,-7.41,96,,,,,0,96
FRLM,2/28/14,-10.90260416,1.875873487,-15.54,-7.54,96,,,,,0,96
FRLM,3/1/14,-11.88218752,1.395565292,-15.06,-8.85,96,,,,,0,96
FRLM,3/2/14,-15.85135415,1.519329909,-19.08,-14.07,96,,,,,0,96
FRLM,3/3/14,-15.50875003,2.304959554,-19.62,-10.78,96,,,,,0,96
FRLM,3/4/14,-17.28864586,3.236935441,-22.32,-12.79,96,,,,,0,96
FRLM,3/5/14,-16.75937499,3.334398694,-22.14,-10.73,96,,,,,0,96
FRLM,3/6/14,-16.31614581,3.637710178,-21.81,-9.69,96,,,,,0,96
FRLM,3/7/14,-14.37645832,2.984862185,-18.39,-10.06,96,,,,,0,96
FRLM,3/8/14,-15.43145831,0.941189523,-17.56,-13.44,96,,,,,0,96
FRLM,3/9/14,-16.74229151,0.382940065,-17.71,-15.64,96,,,,,0,96
FRLM,3/10/14,-20.29145831,1.639427961,-24.63,-16.11,96,,,,,0,96
FRLM,3/11/14,-20.13416662,2.456864353,-24.95,-17.34,96,,,,,0,96
FRLM,3/12/14,-13.0834375,2.232576827,-18.19,-10.91,96,,,,,0,96
FRLM,3/13/14,-13.03468752,1.818541298,-18.29,-10.65,96,,,,,0,96
FRLM,3/14/14,-13.57989586,4.018023177,-22.03,-9.55,96,,,,,0,96
FRLM,3/15/14,-16.78687491,2.671730076,-19.73,-11.19,96,,,,,0,96
FRLM,3/16/14,-19.45874993,1.543978707,-22.19,-17.63,96,,,,,0,96
FRLM,3/17/14,-19.7358334,2.19070845,-23.53,-13.55,96,,,,,0,96
FRLM,3/18/14,-14.95687497,2.274866927,-20.95,-11.45,96,,,,,0,96
FRLM,3/19/14,-15.40499995,2.751821925,-20.15,-10.56,96,,,,,0,96
FRLM,3/20/14,-12.80635419,0.92260745,-15.54,-11.25,96,,,,,0,96
FRLM,3/21/14,-11.69614581,2.024715423,-14.37,-8.62,96,,,,,0,96
FRLM,3/22/14,-9.752916679,1.71540319,-13.22,-6.72,96,,,,,0,96
FRLM,3/23/14,-16.84864583,1.704615143,-18.99,-13.22,96,,,,,0,96
FRLM,3/24/14,-18.93291656,0.24113297,-19.45,-18.55,96,,,,,0,96
FRLM,3/25/14,-19.77124997,0.575920831,-20.7,-18.65,96,,,,,0,96
FRLM,3/26/14,-24.79052083,2.568719275,-29.96,-20.05,96,,,,,0,96
FRLM,3/27/14,-31.82552061,0.964420576,-34.33,-29.22,96,,,,,0,96
FRLM,3/28/14,-34.08374993,0.761576484,-35.39,-32.26,96,,,,,0,96
FRLM,3/29/14,-35.20854183,0.793963997,-36.74,-32.59,96,,,,,0,96
FRLM,3/30/14,-34.11552064,1.057943349,-36.07,-31.79,96,,,,,0,96
FRLM,3/31/14,-31.01895843,4.784746961,-36.09,-18.51,96,,,,,0,96
FRLM,4/1/14,-32.26135413,1.142582091,-34.3,-28.54,96,,,,,0,96
FRLM,4/2/14,-25.27218751,3.801735467,-34.15,-17.63,96,,,,,0,96
FRLM,4/3/14,-27.46187496,2.16878786,-31.15,-22.51,96,,,,,0,96
FRLM,4/4/14,-35.09510398,1.932770083,-37.85,-29.53,96,,,,,0,96
FRLM,4/5/14,-38.5195835,0.53279972,-39.65,-37.12,96,,,,,0,96
FRLM,4/6/14,-25.98156252,3.197225191,-37.5,-21.58,96,,,,,0,96
FRLM,4/7/14,-27.89239587,2.866513688,-34.75,-22.79,96,,,,,0,96
FRLM,4/8/14,-34.31770849,0.891743971,-36.45,-32.61,96,,,,,0,96
FRLM,4/9/14,-34.40802083,1.407186659,-36.41,-31.52,96,,,,,0,96
FRLM,4/10/14,-26.99624991,6.051375315,-35.83,-16.92,96,,,,,0,96
FRLM,4/11/14,-22.84812496,3.155361918,-28.78,-15.91,96,,,,,0,96
FRLM,4/12/14,-24.29947913,2.130642288,-27.28,-18.96,96,,,,,0,96
FRLM,4/13/14,-18.80385422,1.903919189,-23.15,-14.8,96,,,,,0,96
FRLM,4/14/14,-21.15083341,1.813096588,-23.9,-15.35,96,,,,,0,96
FRLM,4/15/14,-18.90864584,1.920124782,-21.93,-12.54,96,,,,,0,96
FRLM,4/16/14,-19.96968739,5.716675178,-26.22,-9.22,96,,,,,0,96
FRLM,4/17/14,-9.074166725,2.217024423,-12,-5.56,96,,,,,0,96
FRLM,4/18/14,-8.27927084,3.220671807,-14.25,-3.49,96,,,,,0,96
FRLM,4/19/14,-18.48520831,2.845164288,-22.97,-11.09,96,,,,,0,96
FRLM,4/20/14,-25.03760411,1.280219305,-27.66,-21.96,96,,,,,0,96
FRLM,4/21/14,-27.32374996,3.155069859,-31.08,-20.15,96,,,,,0,96
FRLM,4/22/14,-21.25427083,3.53204248,-28.73,-17.82,96,,,,,0,96
FRLM,4/23/14,-32.07458317,1.363794838,-34.04,-28.43,96,,,,,0,96
FRLM,4/24/14,-15.95593753,7.477402007,-31.24,-6.08,96,,,,,0,96
FRLM,4/25/14,-28.96572924,2.930388885,-33.76,-22.55,96,,,,,0,96
FRLM,4/26/14,-32.19864569,1.164622024,-34.31,-29.93,96,,,,,0,96
FRLM,4/27/14,-31.91812491,1.163703011,-34.85,-29.62,96,,,,,0,96
FRLM,4/28/14,-36.20666675,0.879204945,-38.25,-34.53,96,,,,,0,96
FRLM,4/29/14,-40.80760427,1.271632628,-42.55,-37.75,96,,,,,0,96
FRLM,4/30/14,-40.5583334,0.943015885,-42.69,-38.31,96,,,,,0,96
FRLM,5/1/14,-42.4565624,1.087132334,-44.1,-40.3,96,,,,,0,96
FRLM,5/2/14,-39.35635412,1.898851668,-43.76,-35.71,96,,,,,0,96
FRLM,5/3/14,-35.44177075,4.751712409,-42.1,-29.64,96,,,,,0,96
FRLM,5/4/14,-30.92729167,4.11270445,-35.22,-11.15,96,,,,,0,96
FRLM,5/5/14,-11.51447913,3.28638714,-18.75,-6.87,96,,,,,0,96
FRLM,5/6/14,-20.49812494,4.54387371,-26.39,-9.92,96,,,,,0,96
FRLM,5/7/14,-16.85833332,6.756707705,-28.2,-7.85,96,,,,,0,96
FRLM,5/8/14,-18.96770831,1.271976993,-21.01,-14.58,96,,,,,0,96
FRLM,5/9/14,-20.3932292,5.255932107,-26.94,-7.84,96,,,,,0,96
FRLM,5/10/14,-7.24437499,1.667270584,-10.08,-4.29,96,,,,,0,96
FRLM,5/11/14,-12.82854171,4.805329722,-17.76,-5.54,96,,,,,0,96
FRLM,5/12/14,-10.98208327,5.217578914,-19.65,-5.28,96,,,,,0,96
FRLM,5/13/14,-7.890729159,1.887071403,-11.89,-5.18,96,,,,,0,96
FRLM,5/14/14,-13.18875002,1.602678758,-17.31,-10.55,96,,,,,0,96
FRLM,5/15/14,-17.73343751,2.339659373,-21.92,-12.66,96,,,,,0,96
FRLM,5/16/14,-20.335,1.815662252,-23.32,-16.59,96,,,,,0,96
FRLM,5/17/14,-18.63281262,2.165139858,-23.98,-16.44,96,,,,,0,96
FRLM,5/18/14,-24.06604169,0.950064227,-26.4,-22.65,96,,,,,0,96
FRLM,5/19/14,-31.24958332,3.054056439,-35.68,-24.49,96,,,,,0,96
FRLM,5/20/14,-34.52093758,1.891686482,-36.76,-29.58,96,,,,,0,96
FRLM,5/21/14,-31.56427091,2.911247487,-35.3,-23.82,96,,,,,0,96
FRLM,5/22/14,-36.48166672,1.610832185,-38.65,-32.1,96,,,,,0,96
FRLM,5/23/14,-39.51052074,0.600679214,-40.57,-38.21,96,,,,,0,96
FRLM,5/24/14,-40.20739591,0.248126709,-40.93,-39.41,96,,,,,0,96
FRLM,5/25/14,-38.90614593,1.13081838,-40.72,-36.47,96,,,,,0,96
FRLM,5/26/14,-39.92531244,0.661482984,-41.12,-38.08,96,,,,,0,96
FRLM,5/27/14,-40.880729,0.512517582,-41.81,-39.22,96,,,,,0,96
FRLM,5/28/14,-33.56791649,1.961229391,-39.95,-31.17,96,,,,,0,96
FRLM,5/29/14,-27.00104165,2.048350547,-31.19,-23.19,96,,,,,0,96
FRLM,5/30/14,-24.69812496,4.998207331,-31.22,-10.34,96,,,,,0,96
FRLM,5/31/14,-8.447395826,2.016081269,-19.5,-6.18,96,,,,,0,96
FRLM,6/1/14,-11.68864583,2.474310795,-18.08,-9.27,96,,,,,0,96
FRLM,6/2/14,-19.45927083,2.880563589,-27.04,-16.95,96,,,,,0,96
FRLM,6/3/14,-23.09645836,2.752428125,-28.2,-18.85,96,,,,,0,96
FRLM,6/4/14,-27.70218736,1.997191871,-31.55,-24.8,96,,,,,0,96
FRLM,6/5/14,-34.28781245,2.52136143,-37.83,-27.88,96,,,,,0,96
FRLM,6/6/14,-40.08562549,1.162018058,-41.99,-37.63,96,,,,,0,96
FRLM,6/7/14,-40.24979166,1.874123409,-42.44,-34.98,96,,,,,0,96
FRLM,6/8/14,-21.93812506,6.502193831,-38.78,-12.77,96,,,,,0,96
FRLM,6/9/14,-29.08281251,2.243753368,-32.58,-23.71,96,,,,,0,96
FRLM,6/10/14,-34.56874992,1.410240899,-36.8,-30.74,96,,,,,0,96
FRLM,6/11/14,-36.74947937,2.156198305,-40.13,-32.37,96,,,,,0,96
FRLM,6/12/14,-25.16739581,3.202044093,-38.51,-21.23,96,,,,,0,96
FRLM,6/13/14,-31.40718746,1.127338458,-33.72,-27.94,96,,,,,0,96
FRLM,6/14/14,-31.41322917,4.15924375,-37.36,-21.78,96,,,,,0,96
FRLM,6/15/14,-30.58281261,1.86833537,-34.57,-25.94,96,,,,,0,96
FRLM,6/16/14,-26.3008333,0.92702782,-28.13,-23.72,96,,,,,0,96
FRLM,6/17/14,-26.75947915,0.725253366,-28.56,-24.99,96,,,,,0,96
FRLM,6/18/14,-26.13489594,4.693230815,-34.36,-18.46,96,,,,,0,96
FRLM,6/19/14,-35.49072909,1.517708904,-37.76,-31.38,96,,,,,0,96
FRLM,6/20/14,-36.72343755,1.12706039,-38.67,-32.79,96,,,,,0,96
FRLM,6/21/14,-26.37187501,8.429095433,-39.85,-17.69,96,,,,,0,96
FRLM,6/22/14,-30.4223959,5.226296014,-37.09,-18.32,96,,,,,0,96
FRLM,6/23/14,-31.18364584,7.876136868,-39.8,-19.17,96,,,,,0,96
FRLM,6/24/14,-30.7109377,1.4913125,-33.81,-27.66,96,,,,,0,96
FRLM,6/25/14,-30.57500007,2.458857281,-35.72,-26.35,96,,,,,0,96
FRLM,6/26/14,-28.74072909,2.987631714,-34.58,-22.23,96,,,,,0,96
FRLM,6/27/14,-29.20093747,3.420517975,-35.53,-23.33,96,,,,,0,96
FRLM,6/28/14,-38.15020839,1.356568329,-40.33,-35.34,96,,,,,0,96
FRLM,6/29/14,-39.3241667,1.368827731,-41.18,-35.58,96,,,,,0,96
FRLM,6/30/14,-41.96124995,1.098325332,-43.66,-39.64,96,,,,,0,96
FRLM,7/1/14,-42.39937496,1.854466697,-44.08,-37.32,96,,,,,0,96
FRLM,7/2/14,-35.97656234,4.675563432,-40.93,-23.54,96,,,,,0,96
FRLM,7/3/14,-39.54135432,2.700358129,-42.61,-31.94,96,,,,,0,96
FRLM,7/4/14,-41.21875016,0.957039742,-43.34,-38.32,96,,,,,0,96
FRLM,7/5/14,-43.8984375,0.646013245,-45.05,-41.85,96,,,,,0,96
FRLM,7/6/14,-44.93999998,1.027060124,-46.87,-41.89,96,,,,,0,96
FRLM,7/7/14,-47.23041666,0.584976764,-48.3,-45.78,96,,,,,0,96
FRLM,7/8/14,-47.32000009,0.512695467,-48.24,-45.64,96,,,,,0,96
FRLM,7/9/14,-38.84541674,4.322281929,-47.09,-23.12,96,,,,,0,96
FRLM,7/10/14,-43.39364596,1.093028543,-45.42,-40.13,96,,,,,0,96
FRLM,7/11/14,-46.17062477,0.61427016,-47.29,-44.34,96,,,,,0,96
FRLM,7/12/14,-46.03843733,1.36553299,-47.56,-41.42,96,,,,,0,96
FRLM,7/13/14,-47.24552103,1.399292282,-49.28,-43.91,96,,,,,0,96
FRLM,7/14/14,-48.39781237,0.569794259,-49.24,-47.04,96,,,,,0,96
FRLM,7/15/14,-49.37624991,0.334293505,-50.06,-48.51,96,,,,,0,96
FRLM,7/16/14,-49.52937504,0.361656359,-50.25,-48.64,96,,,,,0,96
FRLM,7/17/14,-47.60562495,2.217515905,-49.87,-38.64,96,,,,,0,96
FRLM,7/18/14,-31.76239578,6.230002033,-41.22,-24.37,96,,,,,0,96
FRLM,7/19/14,-29.79406246,9.914919082,-43.47,-18.26,96,,,,,0,96
FRLM,7/20/14,-22.86906242,3.483475625,-30.97,-13.59,96,,,,,0,96
FRLM,7/21/14,-10.08239585,6.09094866,-28.35,-4.62,96,,,,,0,96
FRLM,7/22/14,-13.03614582,4.786708815,-23.13,-5.2,96,,,,,0,96
FRLM,7/23/14,-28.2292709,3.432606839,-34.31,-20.59,96,,,,,0,96
FRLM,7/24/14,-35.99031252,1.614197206,-39.06,-31.92,96,,,,,0,96
FRLM,7/25/14,-39.45083348,0.58108351,-40.58,-37.64,96,,,,,0,96
FRLM,7/26/14,-40.87541672,1.329726483,-42.91,-36.95,96,,,,,0,96
FRLM,7/27/14,-42.14895844,1.467701615,-44.28,-38.16,96,,,,,0,96
FRLM,7/28/14,-43.70208331,0.698744626,-45.06,-42.19,96,,,,,0,96
FRLM,7/29/14,-44.84958327,0.889299889,-46.37,-41.86,96,,,,,0,96
FRLM,7/30/14,-47.37874993,0.604760369,-48.37,-45.78,96,,,,,0,96
FRLM,7/31/14,-47.06020828,1.597527669,-48.82,-41.43,96,,,,,0,96
FRLM,8/1/14,-36.86114566,2.68556417,-42.52,-32.94,96,,,,,0,96
FRLM,8/2/14,-38.06218731,2.866472367,-43.79,-34.26,96,,,,,0,96
FRLM,8/3/14,-45.6769791,0.933872624,-47.39,-43.46,96,,,,,0,96
FRLM,8/4/14,-43.35270826,3.068735108,-47.51,-37.88,96,,,,,0,96
FRLM,8/5/14,-36.51187487,1.862439302,-40.21,-32.27,96,,,,,0,96
FRLM,8/6/14,-21.92531239,8.571645696,-34.57,-12,96,,,,,0,96
FRLM,8/7/14,-11.21624996,1.807190483,-15.43,-8.79,96,,,,,0,96
FRLM,8/8/14,-16.00614578,2.300769369,-20.82,-9.98,96,,,,,0,96
FRLM,8/9/14,-16.64218751,5.354620802,-25.74,-11.62,96,,,,,0,96
FRLM,8/10/14,-13.91312501,5.100838155,-24.53,-9.06,96,,,,,0,96
FRLM,8/11/14,-23.8594792,2.662305865,-28.24,-15.38,96,,,,,0,96
FRLM,8/12/14,-23.1466667,5.311391673,-29.59,-12.9,96,,,,,0,96
FRLM,8/13/14,-25.85208335,2.048343532,-29.52,-23.16,96,,,,,0,96
FRLM,8/14/14,-21.29177074,3.76277024,-25.91,-16.72,96,,,,,0,96
FRLM,8/15/14,-24.71937499,2.743084199,-28,-16.84,96,,,,,0,96
FRLM,8/16/14,-22.03916669,6.844271644,-27.92,-11.69,96,,,,,0,96
FRLM,8/17/14,-20.71437506,4.433553358,-24.87,-11.09,96,,,,,0,96
FRLM,8/18/14,-18.98302081,2.915756178,-22.57,-12.34,96,,,,,0,96
FRLM,8/19/14,-21.16541667,4.446411408,-29.67,-15.76,96,,,,,0,96
FRLM,8/20/14,-20.89010417,3.031683709,-29.39,-18.44,96,,,,,0,96
FRLM,8/21/14,-14.82531255,1.668340534,-18.87,-12.61,96,,,,,0,96
FRLM,8/22/14,-19.64812494,2.697138513,-25.36,-15.46,96,,,,,0,96
FRLM,8/23/14,-30.46843751,3.122918072,-35.26,-23.97,96,,,,,0,96
FRLM,8/24/14,-33.25177077,6.454991641,-38.75,-19.2,96,,,,,0,96
FRLM,8/25/14,-19.54343748,2.8039043,-25.57,-15.68,96,,,,,0,96
FRLM,8/26/14,-22.1816667,4.272690193,-27.2,-14.56,96,,,,,0,96
FRLM,8/27/14,-28.48906241,5.307509147,-33.61,-15.65,96,,,,,0,96
FRLM,8/28/14,-13.73927092,3.975599909,-20.43,-7.03,96,,,,,0,96
FRLM,8/29/14,-15.73364576,5.404784254,-25.49,-7.75,96,,,,,0,96
FRLM,8/30/14,-16.21989586,6.389405003,-25.62,-6.17,96,,,,,0,96
FRLM,8/31/14,-11.77656246,2.218844131,-15,-5.66,96,,,,,0,96
FRLM,9/1/14,-10.80114585,3.823038734,-19.25,-6.36,96,,,,,0,96
FRLM,9/2/14,-12.81968755,2.40324186,-17.23,-8.57,96,,,,,0,96
FRLM,9/3/14,-17.06791655,2.780961526,-20.99,-13.31,96,,,,,0,96
FRLM,9/4/14,-12.40072921,2.070088394,-17.29,-9.29,96,,,,,0,96
FRLM,9/5/14,-19.98145838,1.66860928,-23.12,-15.89,96,,,,,0,96
FRLM,9/6/14,-22.87520836,1.203279684,-25.01,-20.18,96,,,,,0,96
FRLM,9/7/14,-27.46343748,3.278459399,-32.28,-21.24,96,,,,,0,96
FRLM,9/8/14,-27.47708333,3.957466905,-32.48,-18.17,96,,,,,0,96
FRLM,9/9/14,-14.66718752,3.353749133,-22.36,-10.28,96,,,,,0,96
FRLM,9/10/14,-10.50541669,1.471699259,-13.42,-8.2,96,,,,,0,96
FRLM,9/11/14,-13.5575,1.535767236,-15.61,-11.08,96,,,,,0,96
FRLM,9/12/14,-7.268437522,2.213044284,-11.65,-3.68,96,,,,,0,96
FRLM,9/13/14,-11.44614581,1.558913549,-16.17,-8.4,96,,,,,0,96
FRLM,9/14/14,-20.62312502,1.988356235,-23.51,-15.26,96,,,,,0,96
FRLM,9/15/14,-19.49354168,1.565712255,-23.52,-17.33,96,,,,,0,96
FRLM,9/16/14,-24.66062486,1.812945144,-29.03,-21.33,96,,,,,0,96
FRLM,9/17/14,-30.07000003,3.383735162,-33.69,-21.36,96,,,,,0,96
FRLM,9/18/14,-26.94708345,1.209536547,-28.66,-23.51,96,,,,,0,96
FRLM,9/19/14,-27.83468741,2.605922666,-32.85,-22.7,96,,,,,0,96
FRLM,9/20/14,-32.8442709,1.526617887,-35.35,-29.49,96,,,,,0,96
FRLM,9/21/14,-22.4455209,2.883070956,-32.37,-18.76,96,,,,,0,96
FRLM,9/22/14,-15.68124995,4.264833956,-22.63,-9.55,96,,,,,0,96
FRLM,9/23/14,-16.4903125,6.953291615,-26.52,-4.24,96,,,,,0,96
FRLM,9/24/14,-19.22812493,2.107953982,-24.01,-15.18,96,,,,,0,96
FRLM,9/25/14,-18.84833335,1.437368655,-21.95,-15.76,96,,,,,0,96
FRLM,9/26/14,-24.74302081,2.260801505,-29.26,-21.16,96,,,,,0,96
FRLM,9/27/14,-28.42531238,2.210864592,-31,-22.21,96,,,,,0,96
FRLM,9/28/14,-28.48531258,3.791051731,-33.47,-21.01,96,,,,,0,96
FRLM,9/29/14,-20.54583329,4.262061654,-30.38,-16.34,96,,,,,0,96
FRLM,9/30/14,-22.78500001,2.352556102,-26.91,-18.31,96,,,,,0,96
FRLM,10/1/14,-19.70322917,4.687432437,-27.79,-13.34,96,,,,,0,96
FRLM,10/2/14,-16.25552084,1.815029603,-20.77,-13.2,96,,,,,0,96
FRLM,10/3/14,-22.0586458,1.520814648,-25.14,-18.49,96,,,,,0,96
FRLM,10/4/14,-22.39416667,2.27197511,-26.68,-18.61,96,,,,,0,96
FRLM,10/5/14,-16.99656253,2.724155094,-21.15,-11.93,96,,,,,0,96
FRLM,10/6/14,-14.84822919,3.201871545,-18.81,-10.69,96,,,,,0,96
FRLM,10/7/14,-11.07572915,0.962915285,-13.75,-9.41,96,,,,,0,96
FRLM,10/8/14,-17.82010415,2.095045555,-21.76,-13.99,96,,,,,0,96
FRLM,10/9/14,-14.97093752,2.396442173,-18.83,-11.84,96,,,,,0,96
FRLM,10/10/14,-12.60083335,0.922507675,-14.88,-11.29,96,,,,,0,96
FRLM,10/11/14,-13.439375,1.346124876,-15.4,-11.39,96,,,,,0,96
FRLM,10/12/14,-16.41874992,1.442668031,-19.05,-13.33,96,,,,,0,96
FRLM,10/13/14,-19.76916663,1.473341802,-23.07,-16.64,96,,,,,0,96
FRLM,10/14/14,-17.99708341,2.78757582,-24.12,-14.8,96,,,,,0,96
FRLM,10/15/14,-17.55020832,2.772907692,-24.46,-14.32,96,,,,,0,96
FRLM,10/16/14,-20.85187509,4.157545374,-28.13,-16.49,96,,,,,0,96
FRLM,10/17/14,-14.01125002,2.361906099,-19.21,-10.97,96,,,,,0,96
FRLM,10/18/14,-13.34989587,1.541674091,-16.1,-11.16,96,,,,,0,96
FRLM,10/19/14,-11.21906252,3.103765131,-16.83,-5.53,96,,,,,0,96
FRLM,10/20/14,-11.3802083,5.312666445,-19.67,-5.09,96,,,,,0,96
FRLM,10/21/14,-15.76114586,1.354979849,-17.67,-13.33,96,,,,,0,96
FRLM,10/22/14,-13.73083336,1.076821504,-15.56,-11.2,96,,,,,0,96
FRLM,10/23/14,-10.3923958,4.390184359,-17.21,-4.84,96,,,,,0,96
FRLM,10/24/14,-10.80812502,2.475003594,-13.61,-6.18,96,,,,,0,96
FRLM,10/25/14,-9.909270789,3.869500224,-14.77,-1.5,96,,,,,0,96
FRLM,10/26/14,-1.248437503,0.818108644,-4,-0.18,96,,,,,0,96
FRLM,10/27/14,-7.607812479,1.37952406,-9.94,-3.67,96,,,,,0,96
FRLM,10/28/14,-9.844270845,3.060210477,-16.28,-5.72,96,,,,,0,96
FRLM,10/29/14,-9.690416669,2.627547946,-16.48,-7.01,96,,,,,0,96
FRLM,10/30/14,-11.8185416,2.310569724,-16.87,-7.68,96,,,,,0,96
FRLM,10/31/14,-12.57260416,2.248385694,-17.39,-9.87,96,,,,,0,96
FRLM,11/1/14,-12.39489589,3.040189053,-17.84,-8.05,96,,,,,0,96
